OBJECTID,ID305B,ATTAINS_HUC4,CYCLE,WATER_NAME,CATEGORY,TYPE,SIZE,UNIT,CAUSE_NAME,ACTN_TYPE_CODE,TMDL_ID,TMDL_NAME,ESTABLISHMENT_DATE,COMMENT,HUC4CODE,HUCNAME,BASIN,DEQ_ADM,WEB_LINK
175,ID16020309BR001_03,16020309,2022,North Canyon,CAT 4A,RIVER,6.01,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,ID_Curle_Jul-02-19,Curlew Valley Subbasin TMDL,2-Jul-19,"12/11/2019 (RE): Total suspended solids load allocations are provided in section 6.4 of the Curlew Valley Subbasin Assessment and TMDLs, which was approved by EPA on July 2, 2019.",16020309,Curlew Valley,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/ID_Curle_Jul-02-19
151,ID16010204BR006_03,16010204,2022,Deep Creek Reservoir,CAT 4A,RIVER,0.34,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,1998 listed for unknown.  Sediment and nutrient TMDLs completed and approved in 2006.   Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).,16010204,Lower Bear-Malad,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
111,ID16010202BR013_02,16010202,2022,Densmore Creek - source to mouth,CAT 4A,RIVER,22.88,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,,16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
119,ID16010202BR015_04,16010202,2022,Battle Creek - source to mouth,CAT 4A,RIVER,16.27,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,Sediment and nutrient TMDLs completed and approved in 2006.   Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).,16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
71,ID16010202BR005_02,16010202,2022,Worm Creek - unnamed tributaries,CAT 4A,RIVER,21.49,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,1998 Listed for unknown.  Sediment and nutrient TMDLs completed and approved in 2006.   Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).,16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
79,ID16010202BR006_06,16010202,2022,Bear River-Oneida Narrows Reservoir Dam to Idaho/Utah border,CAT 4A,RIVER,36.09,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,Sediment and nutrient TMDLs completed and approved in 2006.   Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).,16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
23,ID16010201BR002_05,16010201,2022,"Bear River-railroad bridge (T14N, R45E, Sec. 21) to Ovid Cr.",CAT 4A,RIVER,57.47,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,,16010201,Bear Lake,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
31,ID16010201BR003_02a,16010201,2022,Upper Bailey Creek - HW to FS boundary,CAT 4A,RIVER,4.71,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,,16010201,Bear Lake,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
39,ID16010201BR005_02,16010201,2022,lower Pearl Creek,CAT 4A,RIVER,0.52,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,,16010201,Bear Lake,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
47,ID16010201BR009_04,16010201,2022,Ovid Creek - confluence of North and Mill Creek to mouth,CAT 4A,RIVER,15.02,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,Sediment and nutrient TMDLs completed and approved in 2006.   Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).  Originally listed for sediment on 2002 list.,16010201,Bear Lake,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
1079,ID17040208SK025_02,17040208,2022,South Fork Pocatello Creek - source to mouth,CAT 4A,RIVER,5.02,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,39000,PORTNEUF RIVER TMDL,29-Jul-10,,17040208,Portneuf,Upper Snake,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/39000
1055,ID17040208SK017_02c,17040208,2022,Beaverdam Creek,CAT 4A,RIVER,3.84,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,39000,PORTNEUF RIVER TMDL,29-Jul-10,,17040208,Portneuf,Upper Snake,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/39000
1271,ID17040213SK003_06,17040213,2022,Salmon Falls Creek - Salmon Falls Creek Dam to Devil Creek,CAT 4A,RIVER,27.56,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,34001,SALMON FALLS CREEK SUBBASIN TMDLS,27-Feb-08,,17040213,Salmon Falls,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/34001
1255,ID17040212SK036_02,17040212,2022,Clover Creek - source to Pioneer Reservoir,CAT 4A,RIVER,72.84,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,2018,"SNAKE-ROCK, UPPER",25-Aug-00,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/2018
1231,ID17040212SK020_07,17040212,2022,Snake River - Milner Dam to Twin Falls,CAT 4A,RIVER,21.31,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,12122,UPPER SNAKE ROCK TMDL (MODIFICATION),14-Sep-05,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/12122
1215,ID17040212SK014_04,17040212,2022,Cottonwood Creek - 4th order segment,CAT 4A,RIVER,6.26,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,12122,UPPER SNAKE ROCK TMDL (MODIFICATION),14-Sep-05,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/12122
1159,ID17040212SK000_02,17040212,2022,1st and 2nd order tribs to Yahoo and Deep Creek,CAT 4A,RIVER,391.97,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,12122,UPPER SNAKE ROCK TMDL (MODIFICATION),14-Sep-05,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/12122
1199,ID17040212SK012_02,17040212,2022,Cedar Draw - source to mouth,CAT 4A,RIVER,17.98,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,12122,UPPER SNAKE ROCK TMDL (MODIFICATION),14-Sep-05,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/12122
181,ID16020309BR003_03a,16020309,2022,Rock Creek (Curlew Valley),CAT 4A,RIVER,3.71,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,ID_Curle_Jul-02-19,Curlew Valley Subbasin TMDL,2-Jul-19,"12/11/2019 (RE): Total suspended solids load allocations are provided in section 6.4 of the Curlew Valley Subbasin Assessment and TMDLs, which was approved by EPA on July 2, 2019.",16020309,Curlew Valley,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/ID_Curle_Jul-02-19
85,ID16010202BR008_0L,16010202,2022,Oneida Narrows Reservoir,CAT 4A,"LAKE, FRESHWATER",420.78,Acres,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,,16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
93,ID16010202BR009_02c,16010202,2022,Burton Creek - headwaters to mouth,CAT 4A,RIVER,13.83,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,Not listed for pollutants but TMDLs written for nutrients and sediment.  Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).,16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
101,ID16010202BR010_02,16010202,2022,Williams Creek - source to mouth,CAT 4A,RIVER,20.49,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,"8/16/17 (GM, HH: Numerous brook trout and RBT < 100 mm present on 8-14-2001 in IDFG sample. No current USFS data.",16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
109,ID16010202BR012_02,16010202,2022,Whiskey Creek - source to mouth,CAT 4A,RIVER,4.91,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,,16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
61,ID16010202BR002_04,16010202,2022,Cub River - Maple Creek to Border,CAT 4A,RIVER,5.57,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,,16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
141,ID16010204BR002_02a,16010204,2022,Campbell Creek,CAT 4A,RIVER,2.87,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,,16010204,Lower Bear-Malad,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
149,ID16010204BR006_02,16010204,2022,Susan Hollow,CAT 4A,RIVER,4.04,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,,16010204,Lower Bear-Malad,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
157,ID16010204BR008_02,16010204,2022,Malad River - mouth and unnamed tributaries to N Fk Canyon,CAT 4A,RIVER,117.09,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,1998 Listed for sediment.  Sediment and nutrient TMDLs completed and approved in 2006.   Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).,16010204,Lower Bear-Malad,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
165,ID16010204BR009_02,16010204,2022,Little Malad River - headwaters to Daniels Reservoir,CAT 4A,RIVER,36.04,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,1998 listed for sediment.  Sediment and nutrient TMDLs completed and approved in 2006.   Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).,16010204,Lower Bear-Malad,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
125,ID16010202BR020_02,16010202,2022,Weston Creek - unnamed tributaries,CAT 4A,RIVER,32.2,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,"1998 listed for flow, sediment, and nutrients.  Sediment and nutrient TMDLs completed and approved in 2006.   Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).",16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
5,ID16010102BR003_04,16010102,2022,Thomas Fork - Idaho/Wyoming border to mouth,CAT 4A,RIVER,30.09,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,"Nitrogen, TSS, TP TMDLs approved in 2006.",16010102,Central Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
13,ID16010102BR008_02,16010102,2022,Sheep Creek - source to mouth,CAT 4A,RIVER,22.42,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,Assessed :Idaho WBAG2 using BURP Monitoring Data (June 2006),16010102,Central Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
1165,ID17040212SK001_02,17040212,2022,Snake River - Lower Salmon Falls to Clover Creek,CAT 4A,RIVER,22.13,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,12122,UPPER SNAKE ROCK TMDL (MODIFICATION),14-Sep-05,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/12122
1173,ID17040212SK005_02,17040212,2022,Snake River tribs containing Riley Creek and Sand Springs,CAT 4A,RIVER,17.38,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,12122,UPPER SNAKE ROCK TMDL (MODIFICATION),14-Sep-05,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/12122
1245,ID17040212SK033_02,17040212,2022,Billingsley Creek - source to mouth,CAT 4A,RIVER,8.13,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,12122,UPPER SNAKE ROCK TMDL (MODIFICATION),14-Sep-05,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/12122
1253,ID17040212SK036_02,17040212,2022,Clover Creek - source to Pioneer Reservoir,CAT 4A,RIVER,72.84,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,12122,UPPER SNAKE ROCK TMDL (MODIFICATION),14-Sep-05,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/12122
1229,ID17040212SK019_07,17040212,2022,Snake River - Twin Falls to Rock Creek,CAT 4A,RIVER,12.58,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,2018,"SNAKE-ROCK, UPPER",25-Aug-00,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/2018
1205,ID17040212SK013_04,17040212,2022,"Rock Creek -river mile 25 (T11S, R18E, Sec. 36) to mouth",CAT 4A,RIVER,4.63,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,12122,UPPER SNAKE ROCK TMDL (MODIFICATION),14-Sep-05,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/12122
1093,ID17040209SK010_02,17040209,2022,East Fork Rock Creek - source to mouth,CAT 4A,RIVER,22.24,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,649,LAKE WALCOTT,27-Jun-00,,17040209,Lake Walcott,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/649
949,ID17040208SK001_05,17040208,2022,Portneuf River - Marsh Creek to American Falls Reservoir,CAT 4A,RIVER,24.46,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,39000,PORTNEUF RIVER TMDL,29-Jul-10,,17040208,Portneuf,Upper Snake,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/39000
1709,ID17050103SW021_04,17050103,2022,Birch Creek - 4th order,CAT 4A,RIVER,2.69,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,53940,Mid Snake River/Succor Creek Tributaries Sediment TMDL 2013 Addendum ,22-Oct-13,,17050103,Middle Snake-Succor,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/53940
1710,ID17050103SW023_03,17050103,2022,Vinson Wash - 3rd order,CAT 4A,RIVER,7.95,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,53940,Mid Snake River/Succor Creek Tributaries Sediment TMDL 2013 Addendum ,22-Oct-13,,17050103,Middle Snake-Succor,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/53940
174,ID16010204BR012_02,16010204,2022,Malad River - source to Little Malad River,CAT 4A,RIVER,47.4,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,1998 listed for sediment.  Sediment and nutrient TMDLs completed and approved in 2006.   Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).,16010204,Lower Bear-Malad,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
30,ID16010201BR003_02,16010201,2022,lower Bailey Creek - FS boundary to mouth,CAT 4A,RIVER,3.05,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,Not listed for pollutants but TMDLs written for nutrients and sediment.  Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).,16010201,Bear Lake,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
102,ID16010202BR010_02a,16010202,2022,Williams Creek - FS boundary to Bear River,CAT 4A,RIVER,4.04,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,,16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
46,ID16010201BR007_02,16010201,2022,Skinner Creek - unnamed tribs of Skinner Creek,CAT 4A,RIVER,8.84,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,2002 303(d) listed for nutrients and sediment.  TMDL not completed in 2006 due to insufficeint data. Refer to Bear River/Malad Basin SBA/TMDL.,16010201,Bear Lake,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
54,ID16010201BR023_02a,16010201,2022,Soda Creek - Soda Cr Reservoir to Soda Springs,CAT 4A,RIVER,3.87,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,,16010201,Bear Lake,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
158,ID16010204BR008_02a,16010204,2022,Elkhorn Creek - source to mouth,CAT 4A,RIVER,4.55,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,1998 listed for unknown.  Sediment and nutrient TMDLs completed and approved in 2006.   Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).,16010204,Lower Bear-Malad,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
126,ID16010202BR020_02a,16010202,2022,Black Canyon,CAT 4A,RIVER,15.15,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,,16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
134,ID16010202BR020_04,16010202,2022,Weston Creek - above Weston City to Bear River,CAT 4A,RIVER,4.7,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,"1998 listed for flow, sediment, and nutrients.  Sediment and nutrient TMDLs completed and approved in 2006.   Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).",16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
142,ID16010204BR002_02c,16010204,2022,Evans Creek,CAT 4A,RIVER,2.64,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,,16010204,Lower Bear-Malad,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
1238,ID17040212SK023_02,17040212,2022,West Fork Dry Creek - source to mouth,CAT 4A,RIVER,10.72,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,12122,UPPER SNAKE ROCK TMDL (MODIFICATION),14-Sep-05,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/12122
1246,ID17040212SK033_02,17040212,2022,Billingsley Creek - source to mouth,CAT 4A,RIVER,8.13,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,125,BILLINGSLEY CREEK,23-Aug-93,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/125
1222,ID17040212SK016_04,17040212,2022,Rock Creek,CAT 4A,RIVER,8.31,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,12122,UPPER SNAKE ROCK TMDL (MODIFICATION),14-Sep-05,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/12122
1142,ID17040211SK006_03,17040211,2022,Beaverdam Creek - source to mouth,CAT 4A,RIVER,6.32,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,10680,GOOSE CREEK TMDL,25-Jul-04,,17040211,Goose,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10680
1190,ID17040212SK010_02,17040212,2022,Mud Creek and Clear Creek,CAT 4A,RIVER,7.39,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,12122,UPPER SNAKE ROCK TMDL (MODIFICATION),14-Sep-05,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/12122
1094,ID17040209SK010_03,17040209,2022,Rock Creek - East Fork (Rockland) source to mouth,CAT 4A,RIVER,9.24,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,649,LAKE WALCOTT,27-Jun-00,"4/23/2012 (S. Woodhead) - Changed salmonid spawning to an existing use. Fish data from BURP site 1997STWFA043 demonstrates evidence of salmonids less than 100mm (Idaho's WBAG II, p. 3-9).",17040209,Lake Walcott,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/649
155,ID16010204BR007_03,16010204,2022,Deep Creek - upper Deep Creek Reservoir to Deep Cr Reservoir,CAT 4A,RIVER,1.01,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,,16010204,Lower Bear-Malad,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
163,ID16010204BR008_04,16010204,2022,Little Malad River - Daniels Reservoir Dam to mouth,CAT 4A,RIVER,24.55,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,1998 listed for sediments.  Sediment and nutrient TMDLs completed and approved in 2006.   Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).,16010204,Lower Bear-Malad,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
171,ID16010204BR010_04,16010204,2022,Wright Creek - Dairy Creek to Daniels Reservoir,CAT 4A,RIVER,4.16,Miles,TOTAL SUSPENDED SOLIDS (TSS),TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,2003 BURP data indicate not supporting.     1998 listed for sediment.  Sediment and nutrient TMDLs completed and approved in 2006.   Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).,16010204,Lower Bear-Malad,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
